date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover
2023-08-31,002281,27.11,27.53,27.67,26.83,202270,564184169.13,3.07,0.66,0.18,2.97
2023-09-01,002281,27.29,26.91,27.57,26.79,121636,335362710.62,2.83,-2.25,-0.62,1.79
2023-09-04,002281,27.1,27.66,27.91,26.85,200442,558700430.09,3.94,2.79,0.75,2.94
2023-09-05,002281,27.66,27.23,27.66,26.9,156086,432819708.22,2.75,-1.55,-0.43,2.29
2023-09-06,002281,27.1,27.45,27.49,26.71,150282,415198299.25,2.86,0.81,0.22,2.21
2023-09-07,002281,27.35,26.85,27.57,26.77,156216,430116824.1,2.91,-2.19,-0.6,2.29
2023-09-08,002281,26.7,26.69,26.95,26.26,111694,303285370.86,2.57,-0.6,-0.16,1.64
2023-09-11,002281,26.79,28.45,28.94,26.67,417139,1188117548.47,8.51,6.59,1.76,6.13
2023-09-12,002281,28.3,31.35,31.35,28.05,502683,1555512426.63,11.6,10.19,2.9,7.38
2023-09-13,002281,31.5,31.3,32.98,31.12,899682,2913049374.86,5.93,-0.16,-0.05,13.21
2023-09-14,002281,30.79,31.74,32.88,30.76,650862,2103551615.39,6.77,1.41,0.44,9.56
2023-09-15,002281,31.14,29.56,31.62,29.36,592221,1826307508.94,7.12,-6.87,-2.18,8.7
2023-09-18,002281,29.68,29.63,30.85,29.4,375750,1142961877.59,4.91,0.24,0.07,5.52
2023-09-19,002281,29.0,27.69,29.15,26.81,430066,1219454748.62,7.9,-6.55,-1.94,6.32
2023-09-20,002281,27.59,28.24,29.48,27.52,441057,1284671787.52,7.08,1.99,0.55,6.48
2023-09-21,002281,27.82,27.88,28.87,27.66,325873,936033235.77,4.28,-1.27,-0.36,4.79
2023-09-22,002281,27.51,30.72,30.72,27.45,369593,1105453945.67,11.73,10.19,2.84,5.43
2023-09-25,002281,32.0,32.58,33.8,31.75,1059659,3512076373.35,6.67,6.05,1.86,15.56
2023-09-26,002281,32.65,31.91,33.11,31.49,694646,2272872437.09,4.97,-2.06,-0.67,10.2
2023-09-27,002281,31.43,31.53,32.45,31.18,456190,1472366861.22,3.98,-1.19,-0.38,6.7
2023-09-28,002281,31.73,31.76,32.15,30.98,487760,1571778060.0,3.71,0.73,0.23,7.16
2023-10-09,002281,33.3,33.57,34.5,32.6,856946,2921851449.42,5.98,5.7,1.81,12.59
2023-10-10,002281,33.57,33.22,34.1,32.9,522628,1770154619.67,3.57,-1.04,-0.35,7.68
2023-10-11,002281,32.87,32.9,33.86,32.51,430111,1446083712.13,4.06,-0.96,-0.32,6.32
